,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Uganda,0.7228273541375185,0.29312461967639086,0.08720505687117039,0.32734252253896007,-1,0.2346961208213826,0.055181297595173505,0.2436870497412661,True
Ukraine,0.28056947472408367,8.101209358857492,0.10385318416588965,10.62992742375676,0.27755154790118375,13.908113035551503,0.20167026265175142,15.969480379488937,False
Upper middle income,0.44036223372134364,0.31298531448596234,0.08704332975241115,0.4100499975533369,-1,0.24894685820098542,0.05514560521426872,0.263880125500503,True
Uruguay,0.5942423959510934,0.09190720646356196,0.0210590490032905,0.11158757841068863,-1,0.08143897514430601,0.017907238614748255,0.09186777903214166,True
United States,0.00039099300624090283,0.025901300112680443,0.005742165059322343,0.038137589718378676,-1,0.015275249509007249,0.003347779065140436,0.016362495909920616,True
Uzbekistan,0.2712538738745557,0.12991995335022644,0.030286307446445452,0.17761082551544363,-1,0.060168763804866465,0.013120726905174069,0.06947980854805533,True
St. Vincent and the Grenadines,0.2984901366860727,0.18429963700055968,0.04532865032168535,0.2718840898657193,-1,0.1446934707267431,0.031527509324875844,0.15859832196742224,True
"Venezuela, RB",0.31312527118497235,0.11372798271557019,0.028740351228956913,0.16884183136565756,-0.020300233503489418,0.1195247785263939,0.02842479336399852,0.1669578329224733,True
Vietnam,0.35581024166967756,0.48202369635542414,0.18076425890814293,0.6761512944595068,-1,0.386391791419613,0.08535814561249247,0.4229078168199563,True
Vanuatu,0.4595485485629913,11.48106459143969,0.24136610493187985,13.726851529694926,-1,9.70972762645915,0.1355317396928536,9.997777296318459,False
World,0.5915043972770211,0.22063117626777562,0.059067845983127046,0.2793633641361295,-1,0.20215635143529004,0.0461072211879715,0.21262073436217838,True
Samoa,0.00039880379233003804,0.1929686498238991,0.04715647490557155,0.2742673150103392,-0.6858837473722852,0.255598106247945,0.0642932586411723,0.3313552001661911,True
"Yemen, Rep.",0.6526621791819918,0.5345421886132646,692.1806515958292,0.6971737783820605,-1,0.5426445356241988,0.12619288230129586,0.6157372770242303,True
South Africa,0.12189619258438011,0.04214183032680696,0.00974062068720871,0.04985403626008309,0.06046116190297102,0.06091498026481403,0.013996088846416756,0.06798575094797615,True
Zambia,0.3189971052231706,6.4052859462385,0.08850683004044808,8.20977282486117,-1,5.557892837813457,0.06732243475954079,6.306504542925567,False
Zimbabwe,0.17445071252631628,11.147922526805267,0.16649767482202987,12.579839583621018,-1,11.710630144379973,0.16551589920032928,12.635733853546375,False
